,customer_id,age,became_member_on,income,F,M,O
679,679,39,02/04/2016,77000.0,1,0,0
680,680,31,08/10/2017,56000.0,0,1,0
681,681,38,15/12/2017,61000.0,0,1,0
682,682,46,11/09/2017,36000.0,1,0,0
683,683,87,13/11/2014,72000.0,0,1,0
684,684,53,14/12/2015,83000.0,1,0,0
686,686,93,25/10/2013,48000.0,1,0,0
687,687,42,25/08/2015,41000.0,0,1,0
688,688,54,26/10/2015,79000.0,0,1,0
689,689,47,26/07/2018,53000.0,0,1,0
690,690,75,03/12/2017,109000.0,0,1,0
691,691,79,10/04/2018,61000.0,1,0,0
692,692,36,10/10/2017,64000.0,1,0,0
693,693,30,09/04/2017,43000.0,0,1,0
694,694,34,16/11/2013,50000.0,0,1,0
695,695,39,19/01/2016,78000.0,1,0,0
696,696,52,23/05/2016,87000.0,1,0,0
697,697,43,16/04/2016,34000.0,0,1,0
698,698,75,24/06/2018,38000.0,0,1,0
699,699,47,17/09/2017,40000.0,0,1,0
700,700,60,20/04/2018,117000.0,1,0,0
701,701,31,23/01/2018,43000.0,0,1,0
702,702,70,04/03/2018,35000.0,0,1,0
703,703,49,09/01/2018,36000.0,1,0,0
704,704,48,16/08/2017,56000.0,0,1,0
705,705,37,19/12/2017,36000.0,0,1,0
707,707,67,29/09/2015,67000.0,1,0,0
708,708,48,19/07/2015,65000.0,0,1,0
709,709,69,20/09/2015,38000.0,0,1,0
710,710,66,19/12/2017,32000.0,0,1,0
711,711,38,12/09/2017,56000.0,0,1,0
712,712,59,16/08/2017,90000.0,1,0,0
713,713,43,10/04/2018,65000.0,0,1,0
714,714,43,28/01/2014,41000.0,0,1,0
715,715,68,21/04/2017,108000.0,1,0,0
716,716,60,24/04/2018,45000.0,0,1,0
717,717,53,25/09/2015,39000.0,0,1,0
718,718,34,16/02/2018,50000.0,0,1,0
719,719,77,22/03/2018,64000.0,0,1,0
720,720,88,11/05/2017,73000.0,1,0,0
722,722,62,25/06/2018,88000.0,1,0,0
723,723,63,31/07/2014,86000.0,0,1,0
724,724,70,12/11/2017,99000.0,0,1,0
725,725,38,03/04/2018,33000.0,0,1,0
726,726,44,17/02/2018,39000.0,1,0,0
727,727,40,06/03/2018,50000.0,1,0,0
728,728,51,28/03/2018,99000.0,0,1,0
730,730,72,14/08/2013,60000.0,1,0,0
731,731,22,04/09/2017,45000.0,0,1,0
733,733,72,19/08/2017,49000.0,0,1,0
734,734,70,03/09/2017,37000.0,0,1,0
736,736,23,19/07/2014,65000.0,0,1,0
737,737,38,18/07/2018,75000.0,0,1,0
738,738,71,17/10/2015,67000.0,1,0,0
739,739,50,27/09/2013,51000.0,0,1,0
740,740,72,04/12/2014,35000.0,0,1,0
741,741,43,27/03/2018,31000.0,0,1,0
742,742,63,10/05/2016,70000.0,0,1,0
743,743,73,10/06/2018,46000.0,0,1,0
744,744,53,27/12/2015,57000.0,0,1,0
745,745,37,07/05/2018,57000.0,1,0,0
747,747,45,29/10/2014,44000.0,0,1,0
748,748,59,02/07/2018,61000.0,0,1,0
749,749,74,24/09/2016,51000.0,0,1,0
750,750,18,31/10/2016,36000.0,0,1,0
751,751,94,30/11/2016,84000.0,1,0,0
752,752,38,07/02/2016,33000.0,0,1,0
753,753,67,12/09/2016,50000.0,1,0,0
754,754,46,29/12/2015,36000.0,1,0,0
755,755,82,20/12/2017,41000.0,0,1,0
756,756,37,05/07/2018,36000.0,0,1,0
757,757,65,04/06/2018,71000.0,1,0,0
758,758,66,15/08/2017,34000.0,1,0,0
759,759,65,09/10/2016,57000.0,1,0,0
762,762,54,13/06/2016,52000.0,1,0,0
763,763,63,19/12/2017,113000.0,0,1,0
765,765,50,25/03/2018,110000.0,1,0,0
766,766,64,21/09/2017,81000.0,0,1,0
767,767,66,14/10/2017,50000.0,0,1,0
768,768,76,09/12/2016,62000.0,1,0,0
769,769,56,04/01/2017,82000.0,1,0,0
770,770,49,12/05/2017,75000.0,0,1,0
771,771,29,23/10/2015,53000.0,1,0,0
773,773,51,17/05/2016,56000.0,1,0,0
774,774,69,14/06/2018,68000.0,0,1,0
775,775,48,15/08/2013,52000.0,0,1,0
776,776,25,27/10/2015,68000.0,0,1,0
777,777,82,14/10/2015,78000.0,0,1,0
778,778,57,21/09/2016,70000.0,1,0,0
779,779,50,24/12/2017,70000.0,0,1,0
781,781,74,25/07/2018,72000.0,1,0,0
784,784,49,04/06/2018,59000.0,1,0,0
786,786,80,03/05/2017,88000.0,0,1,0
788,788,62,17/06/2016,81000.0,1,0,0
789,789,63,07/07/2018,50000.0,0,1,0
790,790,54,24/04/2016,109000.0,1,0,0
792,792,45,01/05/2018,55000.0,0,1,0
793,793,49,26/12/2017,110000.0,1,0,0
794,794,61,02/08/2017,35000.0,0,1,0
795,795,46,04/12/2017,46000.0,0,1,0
796,796,64,26/07/2014,59000.0,0,1,0
798,798,69,20/11/2015,89000.0,1,0,0
799,799,69,28/03/2015,64000.0,0,1,0
800,800,66,01/07/2017,70000.0,0,1,0
801,801,60,10/08/2014,56000.0,0,1,0
802,802,40,29/11/2017,51000.0,1,0,0
803,803,74,22/09/2015,64000.0,0,1,0
804,804,52,30/09/2015,31000.0,1,0,0
806,806,62,06/08/2015,55000.0,1,0,0
807,807,61,10/10/2015,118000.0,1,0,0
808,808,22,12/08/2017,55000.0,1,0,0
809,809,62,25/03/2017,35000.0,0,1,0
810,810,23,31/08/2017,63000.0,0,1,0
811,811,90,11/09/2016,104000.0,1,0,0
812,812,72,02/11/2015,41000.0,1,0,0
813,813,69,07/03/2016,93000.0,1,0,0
814,814,71,21/11/2017,43000.0,1,0,0
815,815,32,22/04/2018,38000.0,0,1,0
816,816,36,10/03/2018,51000.0,0,1,0
817,817,58,21/06/2018,38000.0,1,0,0
818,818,75,29/11/2015,103000.0,0,1,0
819,819,58,29/09/2017,41000.0,1,0,0
820,820,76,07/01/2017,69000.0,0,1,0
822,822,49,26/10/2013,73000.0,1,0,0
823,823,57,03/01/2016,90000.0,1,0,0
824,824,66,18/01/2018,74000.0,0,1,0
825,825,33,06/01/2018,54000.0,0,1,0
826,826,54,23/05/2018,39000.0,0,1,0
827,827,48,08/10/2016,82000.0,1,0,0
828,828,66,27/02/2017,62000.0,1,0,0
829,829,46,21/02/2015,73000.0,1,0,0
830,830,51,01/05/2017,91000.0,1,0,0
831,831,67,13/08/2015,58000.0,1,0,0
832,832,28,20/01/2018,65000.0,1,0,0
833,833,20,10/09/2017,55000.0,1,0,0
834,834,74,01/08/2017,34000.0,0,1,0
836,836,67,19/10/2013,73000.0,0,1,0
839,839,86,28/09/2017,55000.0,0,1,0
840,840,58,06/09/2017,83000.0,0,1,0
843,843,67,04/08/2017,41000.0,0,1,0
844,844,58,13/02/2017,92000.0,1,0,0
845,845,54,11/02/2017,82000.0,1,0,0
846,846,56,24/06/2016,55000.0,1,0,0
848,848,58,20/04/2018,41000.0,0,1,0
849,849,56,20/07/2018,91000.0,1,0,0
850,850,63,26/05/2018,61000.0,0,1,0
851,851,48,29/07/2016,80000.0,0,0,1
852,852,50,15/06/2018,59000.0,0,1,0
854,854,63,04/08/2017,96000.0,0,1,0
856,856,79,07/12/2013,94000.0,1,0,0
857,857,47,23/01/2018,92000.0,0,1,0
858,858,57,11/06/2017,110000.0,0,1,0
859,859,63,28/07/2016,74000.0,1,0,0
860,860,79,13/06/2018,64000.0,0,1,0
861,861,54,11/08/2015,92000.0,0,1,0
862,862,53,18/11/2017,33000.0,0,1,0
863,863,53,13/11/2017,96000.0,0,1,0
864,864,70,14/09/2015,58000.0,1,0,0
865,865,47,06/03/2016,77000.0,1,0,0
866,866,42,29/04/2016,60000.0,0,1,0
868,868,61,29/08/2015,100000.0,0,1,0
869,869,30,05/03/2018,35000.0,0,1,0
870,870,59,27/08/2017,108000.0,0,1,0
871,871,38,15/06/2018,38000.0,0,1,0
872,872,72,14/10/2017,35000.0,1,0,0
873,873,69,24/03/2015,36000.0,0,1,0
874,874,31,26/09/2016,55000.0,0,1,0
875,875,58,13/04/2018,37000.0,1,0,0
876,876,74,22/01/2018,61000.0,1,0,0
877,877,66,21/03/2016,72000.0,0,1,0
878,878,65,21/04/2017,88000.0,1,0,0
879,879,56,19/05/2016,83000.0,1,0,0
880,880,63,24/04/2018,51000.0,0,1,0
881,881,38,22/03/2018,69000.0,1,0,0
882,882,70,01/11/2017,78000.0,1,0,0
883,883,64,03/12/2014,70000.0,1,0,0
884,884,43,16/03/2018,47000.0,1,0,0
885,885,47,17/10/2016,69000.0,0,1,0
886,886,49,06/09/2015,91000.0,0,1,0
887,887,64,10/09/2014,59000.0,1,0,0
888,888,50,16/09/2015,67000.0,1,0,0
889,889,32,23/12/2016,54000.0,0,0,1
890,890,56,20/08/2017,106000.0,1,0,0
891,891,53,08/01/2016,69000.0,0,1,0
892,892,33,16/09/2017,68000.0,0,1,0
894,894,25,29/08/2015,56000.0,0,1,0
895,895,59,05/08/2017,73000.0,0,0,1
896,896,58,20/12/2017,77000.0,1,0,0
897,897,73,11/11/2015,67000.0,1,0,0
898,898,45,27/07/2017,52000.0,0,1,0
901,901,22,30/10/2017,50000.0,1,0,0
902,902,50,14/11/2017,110000.0,1,0,0
903,903,57,28/07/2017,33000.0,0,1,0
905,905,56,23/08/2015,56000.0,0,1,0
906,906,68,02/05/2017,115000.0,1,0,0
908,908,36,21/07/2018,67000.0,0,1,0
909,909,66,17/03/2015,50000.0,0,1,0
910,910,68,18/05/2018,117000.0,1,0,0
911,911,84,14/04/2018,68000.0,1,0,0
912,912,74,17/06/2018,52000.0,1,0,0
913,913,49,06/11/2017,70000.0,1,0,0
915,915,30,24/11/2015,69000.0,1,0,0
916,916,74,14/08/2017,97000.0,1,0,0
917,917,55,12/04/2018,57000.0,1,0,0
918,918,19,14/01/2017,65000.0,0,1,0
919,919,69,17/08/2017,70000.0,0,1,0
920,920,69,16/05/2018,34000.0,1,0,0
921,921,54,21/04/2016,39000.0,0,1,0
922,922,25,11/07/2014,60000.0,0,1,0
924,924,49,21/09/2015,112000.0,1,0,0
925,925,55,22/10/2017,41000.0,0,1,0
926,926,69,01/06/2014,72000.0,0,1,0
928,928,60,01/11/2017,68000.0,0,1,0
929,929,40,21/11/2016,91000.0,0,1,0
930,930,64,04/06/2017,59000.0,1,0,0
932,932,65,18/06/2016,50000.0,0,1,0
933,933,91,15/08/2017,37000.0,1,0,0
934,934,71,02/05/2017,87000.0,0,1,0
936,936,57,14/11/2016,38000.0,0,1,0
937,937,51,26/08/2015,93000.0,0,1,0
938,938,82,12/10/2017,89000.0,0,1,0
939,939,60,27/12/2016,68000.0,0,1,0
940,940,68,03/10/2017,71000.0,0,1,0
941,941,42,09/06/2017,63000.0,0,1,0
942,942,65,29/01/2017,77000.0,1,0,0
943,943,42,29/12/2017,53000.0,1,0,0
944,944,45,06/05/2018,63000.0,0,1,0
945,945,64,03/10/2017,38000.0,0,1,0
946,946,53,26/01/2017,32000.0,1,0,0
948,948,47,24/10/2017,53000.0,1,0,0
949,949,92,01/06/2018,113000.0,0,1,0
950,950,42,13/08/2016,48000.0,1,0,0
951,951,45,13/10/2017,68000.0,0,1,0
952,952,60,28/05/2018,47000.0,1,0,0
953,953,32,30/10/2015,34000.0,0,1,0
954,954,63,01/07/2017,73000.0,0,1,0
955,955,89,02/09/2017,81000.0,1,0,0
956,956,54,29/07/2017,91000.0,1,0,0
957,957,53,17/01/2018,95000.0,1,0,0
958,958,60,21/10/2017,42000.0,0,1,0
959,959,21,14/11/2016,74000.0,0,1,0
960,960,63,05/10/2017,58000.0,0,1,0
961,961,90,30/01/2018,75000.0,1,0,0
962,962,47,17/10/2016,82000.0,0,1,0
963,963,25,31/05/2014,46000.0,0,1,0
965,965,41,10/05/2017,61000.0,0,1,0
967,967,22,26/02/2016,31000.0,0,1,0
969,969,57,01/02/2016,51000.0,1,0,0
971,971,37,28/09/2015,100000.0,1,0,0
972,972,65,16/06/2014,79000.0,1,0,0
973,973,45,08/04/2018,32000.0,0,1,0
974,974,42,15/06/2018,53000.0,0,1,0
975,975,19,15/09/2017,69000.0,0,1,0
976,976,33,09/11/2017,51000.0,0,1,0
977,977,96,28/11/2017,72000.0,1,0,0
978,978,46,21/02/2018,42000.0,0,1,0
979,979,74,10/09/2015,61000.0,0,0,1
980,980,62,26/11/2015,103000.0,1,0,0
981,981,55,04/05/2017,76000.0,0,0,1
982,982,50,15/12/2016,92000.0,1,0,0
983,983,59,08/04/2016,64000.0,0,1,0
984,984,73,30/11/2017,106000.0,0,1,0
985,985,57,24/05/2016,89000.0,1,0,0
986,986,86,09/02/2016,92000.0,0,1,0
988,988,74,30/11/2017,72000.0,1,0,0
989,989,88,25/03/2017,71000.0,1,0,0
990,990,63,06/08/2014,44000.0,0,1,0
991,991,49,23/01/2016,44000.0,1,0,0
993,993,49,28/04/2018,115000.0,1,0,0
995,995,63,07/09/2017,64000.0,0,1,0
996,996,25,08/08/2015,73000.0,0,1,0
997,997,22,09/01/2018,36000.0,1,0,0
998,998,55,11/06/2016,58000.0,1,0,0
999,999,67,13/12/2017,44000.0,0,1,0
1000,1000,52,15/02/2018,71000.0,1,0,0
1001,1001,50,13/06/2018,89000.0,0,1,0
1004,1004,42,02/02/2016,56000.0,1,0,0
1005,1005,53,13/09/2015,78000.0,0,1,0
1006,1006,70,07/09/2016,101000.0,1,0,0
1007,1007,57,07/11/2015,111000.0,1,0,0
1008,1008,41,21/01/2016,49000.0,0,1,0
1009,1009,62,01/11/2016,67000.0,1,0,0
1010,1010,63,16/04/2018,90000.0,0,1,0
1011,1011,53,23/04/2017,40000.0,0,1,0
1012,1012,60,29/05/2018,57000.0,0,1,0
1013,1013,90,31/05/2018,71000.0,1,0,0
1014,1014,52,31/10/2015,50000.0,0,1,0
1015,1015,28,03/10/2017,35000.0,0,1,0
1016,1016,68,22/06/2018,76000.0,1,0,0
1017,1017,43,28/09/2017,63000.0,1,0,0
1018,1018,20,06/03/2014,47000.0,1,0,0
1019,1019,52,26/09/2016,104000.0,0,1,0
1020,1020,73,26/06/2018,75000.0,1,0,0
1021,1021,36,16/03/2018,52000.0,0,1,0
1022,1022,28,29/10/2013,51000.0,0,1,0
1024,1024,69,26/10/2016,84000.0,1,0,0
1025,1025,33,01/09/2017,56000.0,1,0,0
1026,1026,39,18/08/2017,35000.0,1,0,0
1027,1027,51,10/03/2017,84000.0,1,0,0
1028,1028,79,03/01/2016,50000.0,0,1,0
1029,1029,40,05/11/2016,44000.0,0,1,0
1030,1030,59,17/08/2015,109000.0,1,0,0
1031,1031,54,16/08/2017,75000.0,0,1,0
1032,1032,32,24/01/2018,48000.0,0,1,0
1033,1033,37,09/11/2017,57000.0,0,1,0
1034,1034,49,10/01/2018,79000.0,1,0,0
1035,1035,66,14/12/2017,69000.0,0,1,0
1036,1036,67,26/02/2018,35000.0,0,1,0
1037,1037,47,26/11/2017,38000.0,0,1,0
1038,1038,57,05/04/2018,41000.0,0,1,0
1039,1039,31,22/07/2018,45000.0,0,1,0
1040,1040,55,20/01/2018,52000.0,0,1,0
1041,1041,81,13/06/2018,74000.0,0,1,0
1042,1042,43,24/03/2018,51000.0,0,1,0
1043,1043,76,17/07/2014,85000.0,1,0,0
1044,1044,64,24/12/2016,83000.0,1,0,0
1045,1045,61,13/08/2017,80000.0,1,0,0
1046,1046,44,13/04/2018,41000.0,1,0,0
1047,1047,72,31/07/2017,39000.0,1,0,0
1048,1048,53,01/05/2018,61000.0,0,1,0
1049,1049,50,06/08/2015,62000.0,0,1,0
1054,1054,50,01/01/2017,98000.0,1,0,0
1055,1055,81,07/03/2018,57000.0,1,0,0
1056,1056,44,06/11/2017,36000.0,1,0,0
1057,1057,81,24/03/2018,57000.0,0,0,1
1058,1058,49,27/12/2017,54000.0,1,0,0
1059,1059,61,06/11/2016,108000.0,1,0,0
1060,1060,38,26/07/2017,72000.0,1,0,0
1061,1061,58,13/09/2017,77000.0,0,1,0
1063,1063,77,01/01/2015,58000.0,0,1,0
1064,1064,63,26/11/2017,31000.0,1,0,0
1065,1065,64,07/08/2016,102000.0,1,0,0
1066,1066,33,06/11/2015,43000.0,1,0,0
1067,1067,39,21/05/2018,64000.0,0,1,0
1068,1068,61,05/12/2013,34000.0,0,1,0
1071,1071,63,10/04/2016,96000.0,1,0,0
1072,1072,63,23/12/2017,34000.0,0,1,0
1073,1073,28,03/10/2017,67000.0,0,1,0
1074,1074,46,09/10/2017,32000.0,0,1,0
1075,1075,20,26/12/2017,59000.0,1,0,0
1076,1076,70,30/06/2017,98000.0,0,1,0
1077,1077,83,15/06/2017,34000.0,1,0,0
1078,1078,20,24/12/2016,62000.0,1,0,0
1079,1079,73,04/12/2017,89000.0,1,0,0
1080,1080,29,15/10/2017,67000.0,0,1,0
1081,1081,24,21/03/2018,53000.0,1,0,0
1083,1083,98,10/04/2018,52000.0,0,1,0
1084,1084,28,08/09/2017,68000.0,1,0,0
1085,1085,43,21/05/2018,88000.0,0,1,0
1087,1087,60,31/07/2017,51000.0,0,1,0
1088,1088,59,15/12/2017,72000.0,1,0,0
1089,1089,81,02/08/2013,62000.0,1,0,0
1090,1090,65,05/08/2017,51000.0,1,0,0
1092,1092,76,12/09/2015,99000.0,0,1,0
1093,1093,66,15/11/2017,74000.0,0,1,0
1095,1095,62,07/09/2015,76000.0,0,1,0
1096,1096,41,29/05/2017,41000.0,0,1,0
1097,1097,33,20/09/2017,41000.0,1,0,0
1098,1098,52,16/01/2016,89000.0,1,0,0
1099,1099,38,08/10/2017,50000.0,1,0,0
1100,1100,57,13/06/2016,83000.0,0,1,0
1101,1101,60,02/08/2013,93000.0,0,1,0
1102,1102,41,16/11/2017,71000.0,0,1,0
1104,1104,47,12/10/2015,59000.0,1,0,0
1105,1105,53,25/03/2018,91000.0,0,1,0
1106,1106,19,07/05/2017,67000.0,0,1,0
1107,1107,55,28/01/2016,47000.0,1,0,0
1108,1108,39,13/07/2016,90000.0,1,0,0
1109,1109,50,26/11/2017,42000.0,0,1,0
1112,1112,42,16/09/2017,48000.0,0,1,0
1113,1113,56,22/03/2018,32000.0,0,1,0
1114,1114,59,14/10/2015,86000.0,0,1,0
1115,1115,60,27/05/2018,92000.0,0,1,0
1116,1116,58,06/09/2016,77000.0,1,0,0
1117,1117,64,12/10/2017,33000.0,1,0,0
1118,1118,56,20/07/2015,49000.0,0,1,0
1119,1119,77,23/11/2013,73000.0,0,1,0
1120,1120,58,23/04/2017,39000.0,0,1,0
1121,1121,69,15/11/2016,74000.0,1,0,0
1122,1122,62,29/11/2016,92000.0,0,1,0
1123,1123,79,08/03/2017,71000.0,0,1,0
1124,1124,53,18/08/2017,31000.0,1,0,0
1125,1125,64,19/04/2016,60000.0,0,1,0
1126,1126,49,10/06/2017,52000.0,1,0,0
1127,1127,22,14/11/2017,54000.0,0,1,0
1128,1128,79,17/11/2016,42000.0,0,1,0
1129,1129,38,09/08/2017,60000.0,1,0,0
1130,1130,64,07/06/2018,88000.0,1,0,0
1131,1131,81,17/04/2016,71000.0,1,0,0
1132,1132,47,11/11/2013,40000.0,1,0,0
1135,1135,20,20/11/2017,40000.0,0,1,0
1136,1136,83,05/03/2017,69000.0,1,0,0
1137,1137,56,07/04/2014,57000.0,0,1,0
1139,1139,37,07/12/2014,46000.0,0,1,0
1140,1140,44,10/06/2018,71000.0,1,0,0
1141,1141,22,28/08/2017,51000.0,1,0,0
1142,1142,51,10/08/2017,53000.0,0,1,0
1143,1143,42,19/05/2018,33000.0,0,1,0
1144,1144,48,29/06/2018,39000.0,0,1,0
1145,1145,78,21/01/2018,44000.0,0,1,0
1146,1146,67,24/12/2015,69000.0,0,1,0
1147,1147,33,30/05/2018,54000.0,0,1,0
1148,1148,83,07/08/2017,58000.0,1,0,0
1149,1149,74,15/07/2018,61000.0,0,1,0
1150,1150,34,18/06/2014,72000.0,0,1,0
1151,1151,57,10/08/2015,72000.0,1,0,0
1152,1152,29,29/05/2014,39000.0,1,0,0
1153,1153,68,09/03/2018,52000.0,0,1,0
1154,1154,21,01/11/2016,31000.0,1,0,0
1155,1155,20,08/03/2018,33000.0,0,1,0
1156,1156,62,08/11/2017,74000.0,1,0,0
1157,1157,31,15/09/2017,60000.0,0,1,0
1158,1158,46,17/11/2017,75000.0,0,1,0
1159,1159,70,31/10/2016,67000.0,1,0,0
1160,1160,54,25/05/2016,53000.0,1,0,0
1161,1161,53,03/06/2017,83000.0,0,1,0
1163,1163,67,13/06/2018,102000.0,1,0,0
1164,1164,30,21/06/2018,53000.0,0,1,0
1165,1165,76,21/07/2017,109000.0,1,0,0
1166,1166,57,04/10/2016,89000.0,1,0,0
1167,1167,36,05/03/2015,37000.0,0,1,0
1168,1168,42,07/01/2018,50000.0,0,1,0
1169,1169,54,31/03/2016,95000.0,0,1,0
1170,1170,19,15/01/2015,34000.0,0,1,0
1171,1171,100,05/09/2017,118000.0,1,0,0
1172,1172,59,11/02/2016,111000.0,1,0,0
1173,1173,72,09/06/2018,53000.0,0,1,0
1174,1174,38,06/08/2017,63000.0,1,0,0
1175,1175,20,05/12/2017,39000.0,1,0,0
1176,1176,42,29/07/2016,78000.0,0,1,0
1177,1177,51,23/11/2017,66000.0,0,1,0
1178,1178,70,31/07/2017,35000.0,0,1,0
1179,1179,38,13/12/2015,56000.0,0,1,0
1180,1180,85,27/07/2017,95000.0,0,1,0
1181,1181,53,16/11/2015,92000.0,0,1,0
1182,1182,51,30/03/2015,61000.0,0,1,0
1183,1183,26,22/08/2017,63000.0,0,1,0
1184,1184,40,06/07/2018,70000.0,0,1,0
1185,1185,75,15/12/2013,50000.0,0,1,0
1186,1186,40,29/12/2013,99000.0,0,1,0
1187,1187,81,10/08/2015,33000.0,1,0,0
1189,1189,78,21/09/2017,42000.0,0,1,0
1190,1190,53,04/07/2016,100000.0,0,1,0
1191,1191,49,01/01/2016,79000.0,0,1,0
1192,1192,58,29/09/2017,31000.0,0,1,0
1193,1193,59,27/08/2017,73000.0,0,1,0
1194,1194,58,23/10/2017,95000.0,1,0,0
1195,1195,36,29/08/2016,77000.0,1,0,0
1197,1197,66,16/07/2018,56000.0,0,1,0
1198,1198,71,17/01/2017,84000.0,0,1,0
1199,1199,83,01/03/2017,52000.0,0,1,0
1200,1200,52,30/07/2013,65000.0,0,1,0
1202,1202,61,03/11/2017,109000.0,1,0,0
1203,1203,49,02/08/2014,74000.0,0,1,0
1204,1204,70,04/07/2016,87000.0,1,0,0
1205,1205,53,10/12/2017,104000.0,1,0,0
1206,1206,59,13/08/2016,73000.0,1,0,0
1207,1207,21,25/01/2017,63000.0,1,0,0
1208,1208,53,28/05/2017,87000.0,1,0,0
1209,1209,32,26/07/2016,45000.0,0,1,0
1210,1210,63,20/01/2018,51000.0,1,0,0
1211,1211,75,17/11/2015,72000.0,1,0,0
1212,1212,56,12/04/2018,52000.0,0,1,0
1213,1213,49,09/08/2015,45000.0,0,1,0
1214,1214,42,25/06/2015,93000.0,0,1,0
1216,1216,55,12/02/2017,71000.0,0,1,0
1217,1217,44,04/11/2015,55000.0,0,1,0
1220,1220,70,10/12/2015,60000.0,0,1,0
1221,1221,62,03/04/2018,31000.0,0,1,0
1222,1222,96,12/04/2016,82000.0,0,1,0
1223,1223,65,10/09/2017,116000.0,0,1,0
1224,1224,51,29/11/2016,85000.0,1,0,0
1225,1225,44,06/10/2017,63000.0,1,0,0
1226,1226,39,25/12/2015,31000.0,1,0,0
1227,1227,40,28/06/2016,41000.0,1,0,0
1228,1228,33,23/07/2018,64000.0,1,0,0
1229,1229,76,04/06/2016,64000.0,1,0,0
1230,1230,26,22/06/2018,62000.0,0,1,0
1231,1231,65,23/03/2016,31000.0,0,1,0
1233,1233,64,26/03/2016,86000.0,1,0,0
1234,1234,75,01/02/2018,36000.0,0,1,0
1235,1235,75,05/02/2018,99000.0,1,0,0
1236,1236,58,29/10/2017,81000.0,1,0,0
1237,1237,25,11/08/2017,50000.0,0,1,0
1238,1238,19,02/09/2017,46000.0,0,1,0
1239,1239,26,24/05/2018,69000.0,1,0,0
1240,1240,58,25/05/2016,75000.0,0,1,0
1241,1241,69,08/12/2014,67000.0,1,0,0
1242,1242,58,02/01/2018,93000.0,0,1,0
1243,1243,48,06/02/2016,52000.0,0,1,0
1244,1244,26,10/02/2018,55000.0,1,0,0
1245,1245,35,24/02/2017,58000.0,1,0,0
1246,1246,63,30/05/2015,46000.0,0,1,0
1247,1247,24,17/04/2017,75000.0,1,0,0
1249,1249,48,16/11/2017,71000.0,1,0,0
1250,1250,55,07/06/2016,79000.0,0,1,0
1251,1251,58,01/06/2016,44000.0,0,1,0
1253,1253,75,21/11/2017,75000.0,1,0,0
1254,1254,55,30/10/2015,89000.0,1,0,0
1255,1255,84,07/03/2017,53000.0,0,1,0
1256,1256,79,22/01/2017,102000.0,1,0,0
1257,1257,66,12/12/2016,96000.0,0,1,0
1258,1258,67,09/12/2017,61000.0,1,0,0
1259,1259,69,10/06/2016,73000.0,1,0,0
1260,1260,66,12/12/2015,62000.0,0,1,0
1261,1261,72,11/03/2016,116000.0,1,0,0
1262,1262,69,28/09/2017,53000.0,1,0,0
1263,1263,60,14/12/2017,41000.0,0,1,0
1264,1264,84,07/10/2017,72000.0,0,1,0
1265,1265,53,16/11/2017,68000.0,1,0,0
1266,1266,81,09/11/2015,111000.0,1,0,0
1267,1267,53,17/12/2014,62000.0,0,1,0
1268,1268,64,07/12/2017,56000.0,0,1,0
1269,1269,70,04/03/2018,52000.0,0,1,0
1270,1270,52,26/12/2015,60000.0,1,0,0
1272,1272,18,21/04/2018,46000.0,0,1,0
1273,1273,54,27/02/2017,37000.0,1,0,0
1274,1274,56,10/10/2015,40000.0,1,0,0
1275,1275,68,08/02/2017,88000.0,1,0,0
1276,1276,30,21/06/2018,55000.0,0,1,0
1277,1277,59,21/10/2017,32000.0,0,1,0
1278,1278,50,08/03/2018,33000.0,0,1,0
1279,1279,30,13/10/2013,41000.0,0,1,0
1280,1280,76,13/05/2018,43000.0,0,1,0
1281,1281,34,11/04/2018,39000.0,0,1,0
1282,1282,74,05/10/2016,75000.0,0,1,0
1283,1283,56,02/04/2016,77000.0,0,1,0
1284,1284,87,10/02/2016,58000.0,1,0,0
1285,1285,80,13/01/2018,60000.0,0,1,0
1286,1286,64,20/03/2016,53000.0,0,1,0
1288,1288,22,03/01/2018,66000.0,0,1,0
1289,1289,49,14/01/2018,102000.0,1,0,0
1290,1290,66,29/04/2018,35000.0,0,1,0
1291,1291,70,19/08/2016,70000.0,0,1,0
1293,1293,52,22/04/2016,83000.0,0,1,0
1294,1294,60,03/08/2017,54000.0,0,1,0
1295,1295,65,26/12/2015,52000.0,0,1,0
1296,1296,43,25/02/2016,59000.0,0,1,0
1297,1297,24,03/01/2018,40000.0,0,1,0
1298,1298,65,10/03/2018,42000.0,0,1,0
1300,1300,25,10/11/2014,35000.0,0,1,0
1301,1301,76,14/11/2015,56000.0,0,1,0
1302,1302,73,13/02/2018,73000.0,0,1,0
1303,1303,62,13/06/2016,107000.0,1,0,0
1306,1306,48,06/12/2017,39000.0,0,1,0
1307,1307,20,27/04/2018,75000.0,0,1,0
1308,1308,60,06/12/2017,77000.0,1,0,0
1309,1309,66,22/01/2018,58000.0,0,1,0
1310,1310,48,02/05/2017,57000.0,0,1,0
1311,1311,80,04/11/2013,39000.0,0,1,0
1312,1312,46,10/11/2017,45000.0,1,0,0
1314,1314,61,19/03/2018,98000.0,1,0,0
1315,1315,70,17/12/2017,71000.0,1,0,0
1316,1316,63,21/01/2016,100000.0,1,0,0
1317,1317,30,01/08/2017,63000.0,1,0,0
1318,1318,61,07/12/2017,71000.0,0,1,0
1319,1319,55,11/09/2017,74000.0,0,1,0
1320,1320,53,11/03/2016,99000.0,1,0,0
